ndcg%5,ndcg%10,ndcg%15,ndcg%20,ndcg%25,precision@5,recall@5,f1@5,precision@10,recall@10,f1@10,precision@20,recall@20,f1@20,r_precision,av_precision,reciprocal_rank,ndcg,ndcg@20,ndcg@50,facet,split,paper_id,title
0.0,0.13713338784691684,0.2281643790240739,0.25956025706530167,0.2404969181145509,0.2,0.16666666666666666,0.1818181818181818,0.1,0.16666666666666666,0.125,0.15,0.5,0.23076923076923075,0.13953488372093023,0.15434047003814447,0.2,0.5137705590259634,0.2553873385889741,0.3854124996319677,background,test,7898033,"A Uniform Approach to Analogies, Synonyms, Antonyms, and Associations"
0.7335722997545435,0.7279253654131249,0.7406240346789313,0.722761709932638,0.7309394878780963,0.8,0.11428571428571428,0.19999999999999998,0.6,0.17142857142857143,0.26666666666666666,0.55,0.3142857142857143,0.4,0.4430379746835443,0.5954311929361994,1.0,0.8848508826630845,0.722761709932638,0.761055295175661,background,test,52194540,"paper_id
52194540    Hate Speech Dataset from a White Supremacy Forum
52194540    Hate Speech Dataset from a White Supremacy Forum
Name: title, dtype: object"
0.3983537904952533,0.3778329147324136,0.41818048781100525,0.46033051598027813,0.45560996634777584,0.4,0.4,0.4000000000000001,0.2,0.4,0.26666666666666666,0.15,0.6,0.24,0.0847457627118644,0.2540591689627341,0.3333333333333333,0.6632121820444904,0.4619898189804237,0.53674677096643,background,test,1791179,"paper_id
1791179    A Sequential Model for Multi-Class Classification
1791179    A Sequential Model for Multi-Class Classification
Name: title, dtype: object"
0.8622942238119067,0.8902978475163348,0.8487160629687255,0.8228882040371337,0.7994698688439221,0.6,0.6,0.6,0.4,0.8,0.5333333333333333,0.25,1.0,0.4,0.3125,0.7958333333333333,1.0,0.9170163682255533,0.8105451554205008,0.8786884722455199,background,test,6431039,"paper_id
6431039    Language Diversity across the Consonant Invent...
6431039    Language Diversity across the Consonant Invent...
Name: title, dtype: object"
0.2555992727402867,0.1949501825089135,0.20305212912632742,0.22638136474010007,0.23647412293539755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.02132319206285485,0.011904761904761904,0.5459064279114756,0.21300992588786916,0.22638136474010007,method,test,1198964,"paper_id
1198964    Edge-Linear First-Order Dependency Parsing wit...
1198964    Edge-Linear First-Order Dependency Parsing wit...
Name: title, dtype: object"
0.30297126192140816,0.28618207824333713,0.3579298672522179,0.38101168741156616,0.424570820763537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.06584184812454695,0.043478260869565216,0.605594620828392,0.26299243021358143,0.38101168741156616,method,test,11310392,The BURCHAK corpus: a Challenge Data Set for Interactive Learning of Visually Grounded Word Meanings
0.7183646749862681,0.62912737292859,0.5643000580345426,0.5280965958270286,0.546090750263765,0.4,0.25,0.3076923076923077,0.4,0.5,0.4444444444444445,0.3,0.75,0.4285714285714285,0.07407407407407407,0.40625,0.5,0.7815985780833339,0.6477366151010056,0.5280965958270286,method,test,10010426,And That's A Fact: Distinguishing Factual and Emotional Argumentation in Online Dialogue
0.3175336223641074,0.3147057947238313,0.3179241875300544,0.28666087745882185,0.2627400697862885,0.2,0.16666666666666666,0.1818181818181818,0.1,0.16666666666666666,0.125,0.1,0.3333333333333333,0.15384615384615383,0.06818181818181818,0.14091914559394234,0.3333333333333333,0.6201617721829239,0.292210051471307,0.42812709830040063,method,test,53080736,"paper_id
53080736    FewRel: A Large-Scale Supervised Few-Shot Rela...
53080736    FewRel: A Large-Scale Supervised Few-Shot Rela...
Name: title, dtype: object"
0.13770577618809332,0.12434363358398559,0.1896163239590937,0.20823451131444815,0.29464564089585876,0.0,0.0,0.0,0.1,0.08333333333333333,0.0909090909090909,0.15,0.25,0.18749999999999997,0.13636363636363635,0.16334852483960835,0.1,0.5852739236609747,0.23656199014013357,0.36542356375858054,method,test,53082542,Compact Personalized Models for Neural Machine Translation
0.15969697161989949,0.16271656637524856,0.23385172458099954,0.27827272569106737,0.27056855735697943,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25,0.08333333333333334,0.0449438202247191,0.05269992586797667,0.07692307692307693,0.5685844696858716,0.2664032328401648,0.39989040464830866,method,test,1791179,"paper_id
1791179    A Sequential Model for Multi-Class Classification
1791179    A Sequential Model for Multi-Class Classification
Name: title, dtype: object"
0.7861804542363443,0.6959388295489211,0.7725217731852866,0.7752986446158072,0.7644138002413382,0.6,0.21428571428571427,0.3157894736842105,0.4,0.2857142857142857,0.3333333333333333,0.45,0.6428571428571429,0.5294117647058824,0.18666666666666668,0.5434669942233387,1.0,0.8760027149463953,0.7752986446158072,0.748904772334639,method,test,2468783,"paper_id
2468783    Similarity of Semantic Relations
2468783    Similarity of Semantic Relations
Name: title, dtype: object"
0.4308640143143989,0.3519242957729118,0.3365402208919799,0.376546797752307,0.376546797752307,0.2,0.125,0.15384615384615385,0.1,0.125,0.11111111111111112,0.15,0.375,0.21428571428571425,0.08888888888888889,0.15534418067312805,0.5,0.6174062886415592,0.376546797752307,0.4459842372031683,method,test,80628431,"paper_id
80628431    Studying the Inductive Biases of RNNs with Syn...
80628431    Studying the Inductive Biases of RNNs with Syn...
Name: title, dtype: object"
0.0,0.07072364353946288,0.05937495226391169,0.05306160638306301,0.11147399661674791,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.3333333333333333,0.08695652173913045,0.025210084033613446,0.044995699823668744,0.09090909090909091,0.4148575869164055,0.05535769702560062,0.21515826145396488,method,test,189897839,"paper_id
189897839    Sentiment analysis is not solved! Assessing an...
189897839    Sentiment analysis is not solved! Assessing an...
Name: title, dtype: object"
0.3607780189910308,0.31300304610585394,0.2681545905614332,0.32859003888260324,0.3336371675330327,0.2,0.08333333333333333,0.11764705882352941,0.1,0.08333333333333333,0.0909090909090909,0.1,0.16666666666666666,0.125,0.12903225806451613,0.21420385308842285,1.0,0.6579773335207917,0.32859003888260324,0.485650209277995,method,test,52194540,"paper_id
52194540    Hate Speech Dataset from a White Supremacy Forum
52194540    Hate Speech Dataset from a White Supremacy Forum
Name: title, dtype: object"
0.24620800817965655,0.18361267605543224,0.26634019862013253,0.28652938533404,0.28652938533404,0.2,0.125,0.15384615384615385,0.1,0.125,0.11111111111111112,0.15,0.375,0.21428571428571425,0.0784313725490196,0.22820071954216384,1.0,0.4949170229050846,0.28652938533404,0.3497207207178337,method,test,929877,"paper_id
929877    Modelling Protagonist Goals and Desires in Fir...
929877    Modelling Protagonist Goals and Desires in Fir...
Name: title, dtype: object"
0.1403860944330722,0.20246477296060883,0.22760820529788373,0.2454246603178949,0.25934084210330743,0.2,0.14285714285714285,0.16666666666666666,0.2,0.2857142857142857,0.23529411764705882,0.15,0.42857142857142855,0.2222222222222222,0.16666666666666666,0.17312795563569558,0.25,0.5266302677115535,0.2454246603178949,0.4592027960452319,method,test,1936997,"paper_id
1936997    ""Not not bad""is not""bad"": A distributional acc...
1936997    ""Not not bad""is not""bad"": A distributional acc...
Name: title, dtype: object"
0.1837059964969753,0.18957559049685563,0.2663794106277841,0.30749928460495346,0.28714194638606455,0.2,0.07142857142857142,0.10526315789473682,0.1,0.07142857142857142,0.08333333333333333,0.2,0.2857142857142857,0.23529411764705882,0.1891891891891892,0.1847156438899513,0.2,0.5764472831325114,0.2971049060630843,0.41632555035103846,method,test,102353905,Document-Level $N$-ary Relation Extraction with Multiscale Representation Learning
0.38979290227231644,0.33299441902987525,0.4393773468029111,0.4393773468029111,0.4393773468029111,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.5,0.09090909090909091,0.045454545454545456,0.06439393939393939,0.08333333333333333,0.6030088598785747,0.4393773468029111,0.583010426811031,method,test,5052952,"paper_id
5052952    Veracity Computing from Lexical Cues and Perce...
5052952    Veracity Computing from Lexical Cues and Perce...
Name: title, dtype: object"
0.4793347536015183,0.49665995337686425,0.4627757549363403,0.4554997714332728,0.4554997714332728,0.2,0.3333333333333333,0.25,0.1,0.3333333333333333,0.15384615384615383,0.05,0.3333333333333333,0.08695652173913045,0.03488372093023256,0.13096947076275242,0.3333333333333333,0.6495270394810637,0.4554997714332728,0.5542608186651911,method,test,13949438,Robust Logistic Regression using Shift Parameters (Long Version)
0.1524017066103623,0.2880156162136643,0.2746828914032293,0.2659380970525023,0.2799587785239966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.027985739750445632,0.0196078431372549,0.5360617707556471,0.2659380970525023,0.3831281657655647,method,test,174799296,"paper_id
174799296    From Balustrades to Pierre Vinken: Looking for...
174799296    From Balustrades to Pierre Vinken: Looking for...
Name: title, dtype: object"
0.12103812696590094,0.14381662724143948,0.11640541021308494,0.17762657532394657,0.23748746166053636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.47645853735557203,0.20802568639075597,0.3894110405745976,method,test,5270848,Incremental Adaptation Strategies for Neural Network Language Models
0.04293686594132835,0.04642934104697273,0.04199275736729054,0.07383442188195655,0.09389076571813655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0635593220338983,0.05248398403193824,0.02040816326530612,0.42397623039592963,0.03466457760245415,0.07383442188195655,result,test,1198964,"paper_id
1198964    Edge-Linear First-Order Dependency Parsing wit...
1198964    Edge-Linear First-Order Dependency Parsing wit...
Name: title, dtype: object"
0.15336583663186842,0.20125845540732096,0.22636553746012036,0.22684506409171193,0.22726057572983963,0.0,0.0,0.0,0.1,0.07142857142857142,0.08333333333333333,0.1,0.14285714285714285,0.11764705882352941,0.06060606060606061,0.08011561625476028,0.1,0.5482877500598373,0.17446775259155659,0.22684506409171193,result,test,10052042,Learning Topic-Sensitive Word Representations
0.26986776447939687,0.3735958374812053,0.38725701112698546,0.4392442197814274,0.4873777338831813,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.15384615384615383,0.1016949152542373,0.09595201904523938,0.09090909090909091,0.5837359368637721,0.3578846005770559,0.4514650163423486,result,test,11629674,Characterizing the Language of Online Communities and its Relation to Community Reception
0.5420802832028204,0.43533076331433296,0.41611483242361474,0.42997867920470073,0.42805893179013804,0.6,0.16666666666666666,0.2608695652173913,0.3,0.16666666666666666,0.21428571428571427,0.25,0.2777777777777778,0.2631578947368421,0.17142857142857143,0.31380961445988137,1.0,0.7077860289713077,0.43520802065915465,0.49888503926002303,result,test,1587,"paper_id
1587    Get out the vote: Determining support or oppos...
1587    Get out the vote: Determining support or oppos...
Name: title, dtype: object"
0.20084709438487408,0.3526649637240416,0.3580098224842977,0.3268486370340098,0.32684863703400985,0.0,0.0,0.0,0.1,0.2,0.13333333333333333,0.05,0.2,0.08000000000000002,0.07246376811594203,0.06931355234886823,0.1,0.5606788262135544,0.3268486370340098,0.410282308318247,result,test,174799296,"paper_id
174799296    From Balustrades to Pierre Vinken: Looking for...
174799296    From Balustrades to Pierre Vinken: Looking for...
Name: title, dtype: object"
0.5,0.4917809166509892,0.5574405706514117,0.5359633292633114,0.527429464459188,0.2,0.1111111111111111,0.14285714285714285,0.3,0.3333333333333333,0.3157894736842105,0.2,0.4444444444444444,0.2758620689655173,0.09473684210526316,0.19463159623621756,0.25,0.6870789236747502,0.521529479739903,0.5868914184727729,result,test,1306065,A Convolutional Neural Network for Modelling Sentences
0.18262788325512216,0.3072162237342512,0.3400310731204639,0.32380053252246377,0.29375407138941667,0.0,0.0,0.0,0.1,0.3333333333333333,0.15384615384615383,0.05,0.3333333333333333,0.08695652173913045,0.03488372093023256,0.053850129198966416,0.1,0.5810714771065395,0.30905929731937004,0.36500654177217623,result,test,53080736,"paper_id
53080736    FewRel: A Large-Scale Supervised Few-Shot Rela...
53080736    FewRel: A Large-Scale Supervised Few-Shot Rela...
Name: title, dtype: object"
0.8166008767601851,0.7700524884320227,0.7376310227083749,0.706208343027232,0.6848682154857134,0.8,0.3076923076923077,0.4444444444444444,0.6,0.46153846153846156,0.5217391304347826,0.35,0.5384615384615384,0.4242424242424242,0.14772727272727273,0.5247285061429797,1.0,0.8576886969225617,0.6900240196113372,0.7177361602128774,result,test,2090262,Minimizing Manual Annotation Cost In Supervised Training From Corpora
0.4546869936574369,0.45184276349384916,0.4887122761857204,0.4947350624697902,0.5000938835140738,0.4,0.14285714285714285,0.21052631578947364,0.3,0.21428571428571427,0.25,0.25,0.35714285714285715,0.2941176470588235,0.1111111111111111,0.2823806582006877,1.0,0.7074251118807102,0.4887122761857204,0.5464867719192792,result,test,2865563,Improving Statistical Machine Translation for a Resource-Poor Language Using Related Resource-Rich Languages
0.42038928904456707,0.4023147996721823,0.479769800117414,0.48220503372678647,0.4836559943010279,0.2,0.09090909090909091,0.12500000000000003,0.2,0.18181818181818182,0.1904761904761905,0.2,0.36363636363636365,0.25806451612903225,0.10576923076923077,0.2654665139940396,1.0,0.7063896720038206,0.495583441035662,0.5856840906708887,result,test,11844559,"paper_id
11844559    Unsupervised Induction of Semantic Roles withi...
11844559    Unsupervised Induction of Semantic Roles withi...
Name: title, dtype: object"
0.7760571072579407,0.8049771203730185,0.8380881775005968,0.8200013416758403,0.8191109307363373,0.8,0.4444444444444444,0.5714285714285714,0.6,0.6666666666666666,0.631578947368421,0.35,0.7777777777777778,0.48275862068965514,0.10588235294117647,0.691923436041083,1.0,0.8858351700775341,0.8200013416758403,0.7724090615554106,result,test,2468783,"paper_id
2468783    Similarity of Semantic Relations
2468783    Similarity of Semantic Relations
Name: title, dtype: object"
0.13770577618809332,0.18500006324847268,0.30145909484291916,0.29262715001433287,0.27021742173817465,0.0,0.0,0.0,0.2,0.2222222222222222,0.2105263157894737,0.15,0.3333333333333333,0.20689655172413793,0.13846153846153847,0.16476744658459205,0.1111111111111111,0.5621287758786706,0.28770871045633556,0.5058216454377824,result,test,5052952,"paper_id
5052952    Veracity Computing from Lexical Cues and Perce...
5052952    Veracity Computing from Lexical Cues and Perce...
Name: title, dtype: object"
0.45791971679717963,0.3614830599816217,0.4119729936445802,0.425013223876016,0.4350820833638971,0.4,0.13333333333333333,0.2,0.2,0.13333333333333333,0.16,0.25,0.3333333333333333,0.28571428571428575,0.17857142857142858,0.2998738628132836,1.0,0.683236848555626,0.425013223876016,0.5277948103073158,result,test,2360770,Your click decides your fate: Inferring Information Processing and Attrition Behavior from MOOC Video Clickstream Interactions
0.5,0.4724604781108798,0.46388632675794594,0.4432597116896411,0.43865346902049773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09615384615384616,0.07721289074929115,0.043478260869565216,0.7430100615352462,0.43606545743195224,0.5578072072868356,result,test,3264891,"paper_id
3264891    Stacking classifiers for anti-spam filtering o...
3264891    Stacking classifiers for anti-spam filtering o...
Name: title, dtype: object"
0.7076553232957626,0.6876848858776146,0.6623123706736175,0.7235735089945511,0.7798736017577566,0.2,0.5,0.28571428571428575,0.1,0.5,0.16666666666666669,0.1,1.0,0.18181818181818182,0.18181818181818182,0.34090909090909094,0.5,0.8250814571964611,0.7521643448093931,0.8041622384358592,result,test,6431039,"paper_id
6431039    Language Diversity across the Consonant Invent...
6431039    Language Diversity across the Consonant Invent...
Name: title, dtype: object"
0.0,0.0,0.05683006480102577,0.0784750748111736,0.12032583717773612,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.08000000000000002,0.05555555555555555,0.06602593095130409,0.09090909090909091,0.3748046550765846,0.0784750748111736,0.1743702083445638,result,test,80628431,"paper_id
80628431    Studying the Inductive Biases of RNNs with Syn...
80628431    Studying the Inductive Biases of RNNs with Syn...
Name: title, dtype: object"
0.6477559742874233,0.6301369802432262,0.6472635382550981,0.6070474234323924,0.6355030247989683,0.4,0.2857142857142857,0.3333333333333333,0.2,0.2857142857142857,0.23529411764705882,0.15,0.42857142857142855,0.2222222222222222,0.1346153846153846,0.3494524183299693,1.0,0.79279810434307,0.6070474234323924,0.7315259402429116,result,test,8781666,"paper_id
8781666    Learning to Win by Reading Manuals in a Monte-...
8781666    Learning to Win by Reading Manuals in a Monte-...
Name: title, dtype: object"
